Mun;2017;2018;2019;2020;2021;Total
241105 Tibau;0.0;0.0;0.0;0.0;0.0;0.0
241420 Tibau do Sul;0.0;0.0;0.0;0.0;0.0;0.0
241430 Timbaúba dos Batistas;0.0;0.0;0.0;0.0;0.0;0.0
241440 Touros;1.0;0.0;0.0;0.0;0.0;1.0
241445 Triunfo Potiguar;0.0;0.0;0.0;0.0;0.0;0.0
241450 Umarizal;0.0;0.0;0.0;0.0;0.0;0.0
241460 Upanema;0.0;0.0;0.0;0.0;0.0;0.0
241470 Várzea;0.0;0.0;0.0;0.0;0.0;0.0
241475 Venha-Ver;0.0;0.0;0.0;0.0;0.0;0.0
241480 Vera Cruz;0.0;0.0;0.0;0.0;0.0;0.0
241490 Viçosa;0.0;0.0;0.0;0.0;0.0;0.0
241500 Vila Flor;0.0;0.0;0.0;0.0;0.0;0.0
250010 Água Branca;0.0;0.0;0.0;0.0;0.0;0.0
250020 Aguiar;0.0;0.0;0.0;0.0;0.0;0.0
250030 Alagoa Grande;0.0;0.0;0.0;0.0;0.0;0.0
250040 Alagoa Nova;0.0;0.0;0.0;0.0;0.0;0.0
250050 Alagoinha;0.0;0.0;0.0;0.0;0.0;0.0
250053 Alcantil;0.0;0.0;0.0;0.0;0.0;0.0
250057 Algodão de Jandaíra;0.0;0.0;0.0;0.0;0.0;0.0
250060 Alhandra;0.0;0.0;0.0;0.0;0.0;0.0
250073 Amparo;0.0;0.0;0.0;0.0;0.0;0.0
250077 Aparecida;0.0;0.0;0.0;0.0;0.0;0.0
250080 Araçagi;0.0;0.0;0.0;0.0;0.0;0.0
250090 Arara;0.0;0.0;0.0;0.0;0.0;0.0
250100 Araruna;0.0;0.0;0.0;0.0;0.0;0.0
250110 Areia;0.0;0.0;0.0;0.0;0.0;0.0
250115 Areia de Baraúnas;0.0;0.0;0.0;0.0;0.0;0.0
250120 Areial;0.0;0.0;0.0;0.0;0.0;0.0
250130 Aroeiras;0.0;0.0;0.0;0.0;0.0;0.0
250135 Assunção;0.0;0.0;0.0;0.0;0.0;0.0
250140 Baía da Traição;0.0;0.0;0.0;0.0;0.0;0.0
250150 Bananeiras;0.0;0.0;0.0;0.0;0.0;0.0
250153 Baraúna;0.0;0.0;0.0;0.0;0.0;0.0
250160 Barra de Santa Rosa;0.0;0.0;0.0;0.0;0.0;0.0
250157 Barra de Santana;0.0;0.0;0.0;0.0;0.0;0.0
250170 Barra de São Miguel;0.0;0.0;0.0;0.0;0.0;0.0
250180 Bayeux;422.0;372.0;361.0;316.0;460.0;1931.0
250190 Belém;203.0;245.0;312.0;129.0;242.0;1131.0
250200 Belém do Brejo do Cruz;0.0;0.0;0.0;0.0;0.0;0.0
250205 Bernardino Batista;0.0;0.0;0.0;0.0;0.0;0.0
250210 Boa Ventura;0.0;0.0;0.0;0.0;0.0;0.0
250215 Boa Vista;0.0;0.0;0.0;0.0;0.0;0.0
250220 Bom Jesus;0.0;0.0;0.0;0.0;0.0;0.0
250230 Bom Sucesso;0.0;0.0;0.0;0.0;0.0;0.0
250240 Bonito de Santa Fé;0.0;0.0;0.0;0.0;0.0;0.0
250250 Boqueirão;0.0;0.0;0.0;0.0;0.0;0.0
250270 Borborema;0.0;0.0;0.0;0.0;0.0;0.0
250280 Brejo do Cruz;0.0;0.0;0.0;0.0;0.0;0.0
250290 Brejo dos Santos;0.0;0.0;0.0;0.0;0.0;0.0
250300 Caaporã;0.0;0.0;0.0;0.0;0.0;0.0
250310 Cabaceiras;0.0;0.0;0.0;0.0;0.0;0.0
250320 Cabedelo;176.0;196.0;788.0;358.0;559.0;2077.0
250330 Cachoeira dos Índios;0.0;0.0;0.0;0.0;0.0;0.0
250340 Cacimba de Areia;0.0;0.0;0.0;0.0;0.0;0.0
250350 Cacimba de Dentro;0.0;0.0;0.0;0.0;0.0;0.0
250355 Cacimbas;0.0;0.0;0.0;0.0;0.0;0.0
250360 Caiçara;0.0;0.0;0.0;0.0;0.0;0.0
250370 Cajazeiras;2346.0;2896.0;2661.0;2867.0;3071.0;13841.0
250375 Cajazeirinhas;0.0;0.0;0.0;0.0;0.0;0.0
250380 Caldas Brandão;0.0;0.0;0.0;0.0;0.0;0.0
250390 Camalaú;0.0;0.0;0.0;0.0;0.0;0.0
250400 Campina Grande;17397.0;17972.0;18478.0;16025.0;18028.0;87900.0
250403 Capim;0.0;0.0;0.0;0.0;0.0;0.0
250407 Caraúbas;0.0;0.0;0.0;0.0;0.0;0.0
250410 Carrapateira;0.0;0.0;0.0;0.0;0.0;0.0
250415 Casserengue;0.0;0.0;0.0;0.0;0.0;0.0
250420 Catingueira;0.0;0.0;0.0;0.0;0.0;0.0
250430 Catolé do Rocha;1050.0;826.0;1040.0;704.0;543.0;4163.0
250435 Caturité;0.0;0.0;0.0;0.0;0.0;0.0
250440 Conceição;0.0;0.0;0.0;0.0;0.0;0.0
250450 Condado;0.0;0.0;0.0;0.0;0.0;0.0
250460 Conde;0.0;0.0;0.0;0.0;0.0;0.0
250470 Congo;0.0;0.0;0.0;0.0;0.0;0.0
250480 Coremas;113.0;56.0;88.0;64.0;69.0;390.0
250485 Coxixola;0.0;0.0;0.0;0.0;0.0;0.0
250490 Cruz do Espírito Santo;0.0;0.0;0.0;0.0;0.0;0.0
250500 Cubati;0.0;0.0;0.0;0.0;0.0;0.0
250510 Cuité;0.0;0.0;0.0;0.0;31.0;31.0
250523 Cuité de Mamanguape;0.0;0.0;0.0;0.0;0.0;0.0
250520 Cuitegi;0.0;0.0;0.0;0.0;0.0;0.0
250527 Curral de Cima;0.0;0.0;0.0;0.0;0.0;0.0
250530 Curral Velho;0.0;0.0;0.0;0.0;0.0;0.0
250535 Damião;0.0;0.0;0.0;0.0;0.0;0.0
250540 Desterro;0.0;0.0;0.0;0.0;0.0;0.0
250560 Diamante;0.0;0.0;0.0;0.0;0.0;0.0
250570 Dona Inês;0.0;0.0;0.0;0.0;0.0;0.0
250580 Duas Estradas;0.0;0.0;0.0;0.0;0.0;0.0
250590 Emas;0.0;0.0;0.0;0.0;0.0;0.0
250600 Esperança;0.0;280.0;181.0;0.0;0.0;461.0
250610 Fagundes;0.0;0.0;0.0;0.0;0.0;0.0
250620 Frei Martinho;0.0;0.0;0.0;0.0;0.0;0.0
250625 Gado Bravo;0.0;0.0;0.0;0.0;0.0;0.0
250630 Guarabira;2849.0;3479.0;3221.0;1779.0;765.0;12093.0
250640 Gurinhém;0.0;0.0;0.0;0.0;0.0;0.0
250650 Gurjão;0.0;0.0;0.0;0.0;0.0;0.0
250660 Ibiara;0.0;0.0;0.0;0.0;0.0;0.0
250260 Igaracy;0.0;0.0;0.0;0.0;0.0;0.0
250670 Imaculada;0.0;0.0;0.0;0.0;0.0;0.0
250680 Ingá;65.0;0.0;0.0;0.0;0.0;65.0
250690 Itabaiana;1038.0;1016.0;962.0;616.0;647.0;4279.0
250700 Itaporanga;563.0;681.0;938.0;971.0;1000.0;4153.0
250710 Itapororoca;113.0;142.0;125.0;13.0;14.0;407.0
250720 Itatuba;0.0;0.0;0.0;0.0;0.0;0.0
250730 Jacaraú;0.0;0.0;0.0;0.0;0.0;0.0
250740 Jericó;0.0;0.0;0.0;0.0;0.0;0.0
250750 João Pessoa;34546.0;34425.0;35119.0;27224.0;30923.0;162237.0
251365 Joca Claudino;0.0;0.0;0.0;0.0;0.0;0.0
250760 Juarez Távora;0.0;0.0;0.0;0.0;0.0;0.0
250770 Juazeirinho;0.0;0.0;0.0;0.0;0.0;0.0
250780 Junco do Seridó;0.0;0.0;0.0;0.0;0.0;0.0
250790 Juripiranga;0.0;0.0;0.0;0.0;0.0;0.0
250800 Juru;0.0;0.0;0.0;0.0;0.0;0.0
250810 Lagoa;0.0;0.0;0.0;0.0;0.0;0.0
250820 Lagoa de Dentro;0.0;0.0;0.0;0.0;0.0;0.0
250830 Lagoa Seca;0.0;0.0;0.0;0.0;0.0;0.0
250840 Lastro;0.0;0.0;0.0;0.0;0.0;0.0
250850 Livramento;0.0;0.0;0.0;0.0;0.0;0.0
250855 Logradouro;0.0;0.0;0.0;0.0;0.0;0.0
250860 Lucena;0.0;0.0;0.0;0.0;0.0;0.0
250870 Mãe d'Água;0.0;0.0;0.0;0.0;0.0;0.0
250880 Malta;0.0;0.0;0.0;0.0;0.0;0.0
250890 Mamanguape;293.0;969.0;1209.0;766.0;884.0;4121.0
250900 Manaíra;0.0;0.0;0.0;0.0;0.0;0.0
250905 Marcação;0.0;0.0;0.0;0.0;0.0;0.0
250910 Mari;0.0;0.0;0.0;0.0;0.0;0.0
250915 Marizópolis;0.0;0.0;0.0;0.0;0.0;0.0
250920 Massaranduba;0.0;0.0;0.0;0.0;0.0;0.0
250930 Mataraca;0.0;0.0;0.0;0.0;0.0;0.0
250933 Matinhas;0.0;0.0;0.0;0.0;0.0;0.0
250937 Mato Grosso;0.0;0.0;0.0;0.0;0.0;0.0
250939 Maturéia;0.0;0.0;0.0;0.0;0.0;0.0
250940 Mogeiro;0.0;0.0;0.0;0.0;0.0;0.0
250950 Montadas;0.0;0.0;0.0;0.0;0.0;0.0
250960 Monte Horebe;0.0;0.0;0.0;0.0;0.0;0.0
250970 Monteiro;195.0;199.0;657.0;516.0;640.0;2207.0
250980 Mulungu;0.0;0.0;0.0;0.0;0.0;0.0
250990 Natuba;0.0;0.0;0.0;0.0;0.0;0.0
251000 Nazarezinho;0.0;0.0;0.0;0.0;0.0;0.0
251010 Nova Floresta;0.0;0.0;0.0;0.0;0.0;0.0
251020 Nova Olinda;0.0;0.0;0.0;0.0;0.0;0.0
251030 Nova Palmeira;0.0;0.0;0.0;0.0;0.0;0.0
251040 Olho d'Água;0.0;0.0;0.0;0.0;0.0;0.0
251050 Olivedos;0.0;0.0;0.0;0.0;0.0;0.0
251060 Ouro Velho;0.0;0.0;0.0;0.0;0.0;0.0
251065 Parari;0.0;0.0;0.0;0.0;0.0;0.0
251070 Passagem;0.0;0.0;0.0;0.0;0.0;0.0
251080 Patos;2938.0;1968.0;3614.0;3941.0;3849.0;16310.0
251090 Paulista;0.0;0.0;0.0;0.0;0.0;0.0
251100 Pedra Branca;0.0;0.0;0.0;0.0;0.0;0.0
251110 Pedra Lavrada;0.0;149.0;131.0;0.0;35.0;315.0
251120 Pedras de Fogo;0.0;0.0;0.0;0.0;10.0;10.0
251272 Pedro Régis;0.0;0.0;0.0;0.0;0.0;0.0
251130 Piancó;472.0;580.0;67.0;0.0;149.0;1268.0
251140 Picuí;944.0;793.0;1101.0;413.0;633.0;3884.0
251150 Pilar;0.0;0.0;0.0;0.0;0.0;0.0
251160 Pilões;0.0;0.0;0.0;0.0;0.0;0.0
251170 Pilõezinhos;0.0;0.0;0.0;0.0;0.0;0.0
251180 Pirpirituba;0.0;0.0;0.0;0.0;0.0;0.0
251190 Pitimbu;0.0;0.0;0.0;0.0;0.0;0.0
251200 Pocinhos;0.0;0.0;0.0;0.0;0.0;0.0
251203 Poço Dantas;0.0;0.0;0.0;0.0;0.0;0.0
251207 Poço de José de Moura;0.0;0.0;0.0;0.0;0.0;0.0
251210 Pombal;1119.0;1102.0;1369.0;1080.0;990.0;5660.0
251220 Prata;0.0;0.0;0.0;0.0;0.0;0.0
251230 Princesa Isabel;447.0;229.0;313.0;592.0;905.0;2486.0
251240 Puxinanã;0.0;0.0;0.0;0.0;0.0;0.0
251250 Queimadas;506.0;873.0;1091.0;1179.0;1483.0;5132.0
251260 Quixabá;0.0;0.0;0.0;0.0;0.0;0.0
251270 Remígio;0.0;0.0;0.0;0.0;0.0;0.0
251274 Riachão;0.0;0.0;0.0;0.0;0.0;0.0
251275 Riachão do Bacamarte;0.0;0.0;0.0;0.0;0.0;0.0
251276 Riachão do Poço;0.0;0.0;0.0;0.0;0.0;0.0
251278 Riacho de Santo Antônio;0.0;0.0;0.0;0.0;0.0;0.0
251280 Riacho dos Cavalos;0.0;0.0;0.0;0.0;0.0;0.0
251290 Rio Tinto;0.0;0.0;0.0;0.0;0.0;0.0
251300 Salgadinho;0.0;0.0;0.0;0.0;0.0;0.0
251310 Salgado de São Félix;0.0;0.0;0.0;0.0;0.0;0.0
251315 Santa Cecília;0.0;0.0;0.0;0.0;0.0;0.0
251320 Santa Cruz;0.0;0.0;0.0;0.0;0.0;0.0
251330 Santa Helena;0.0;0.0;0.0;0.0;0.0;0.0
251335 Santa Inês;0.0;0.0;0.0;0.0;0.0;0.0
251340 Santa Luzia;260.0;299.0;323.0;93.0;20.0;995.0
251370 Santa Rita;2360.0;2433.0;1982.0;1914.0;1986.0;10675.0
251380 Santa Teresinha;0.0;0.0;0.0;0.0;0.0;0.0
251350 Santana de Mangueira;0.0;0.0;0.0;0.0;0.0;0.0
251360 Santana dos Garrotes;0.0;0.0;0.0;0.0;0.0;0.0
251385 Santo André;0.0;0.0;0.0;0.0;0.0;0.0
251392 São Bentinho;0.0;0.0;0.0;0.0;0.0;0.0
251390 São Bento;213.0;398.0;358.0;439.0;294.0;1702.0
251396 São Domingos;0.0;0.0;0.0;0.0;0.0;0.0
251394 São Domingos do Cariri;0.0;0.0;0.0;0.0;0.0;0.0
251398 São Francisco;0.0;0.0;0.0;0.0;0.0;0.0
251400 São João do Cariri;0.0;0.0;0.0;0.0;0.0;0.0
250070 São João do Rio do Peixe;0.0;0.0;0.0;0.0;0.0;0.0
251410 São João do Tigre;0.0;0.0;0.0;0.0;0.0;0.0
251420 São José da Lagoa Tapada;0.0;0.0;0.0;0.0;0.0;0.0
251430 São José de Caiana;0.0;0.0;0.0;0.0;0.0;0.0
251440 São José de Espinharas;0.0;0.0;0.0;0.0;0.0;0.0
251450 São José de Piranhas;0.0;0.0;0.0;0.0;0.0;0.0
251455 São José de Princesa;0.0;0.0;0.0;0.0;0.0;0.0
251460 São José do Bonfim;0.0;0.0;0.0;0.0;0.0;0.0
251465 São José do Brejo do Cruz;0.0;0.0;0.0;0.0;0.0;0.0
251470 São José do Sabugi;0.0;0.0;0.0;0.0;0.0;0.0
251480 São José dos Cordeiros;0.0;0.0;0.0;0.0;0.0;0.0
251445 São José dos Ramos;0.0;0.0;0.0;0.0;0.0;0.0
251490 São Mamede;51.0;86.0;93.0;66.0;0.0;296.0
251500 São Miguel de Taipu;0.0;0.0;0.0;0.0;0.0;0.0
251510 São Sebastião de Lagoa de Roça;0.0;0.0;0.0;0.0;0.0;0.0
251520 São Sebastião do Umbuzeiro;0.0;0.0;0.0;0.0;0.0;0.0
251540 São Vicente do Seridó;0.0;0.0;0.0;0.0;0.0;0.0
251530 Sapé;0.0;0.0;0.0;0.0;0.0;0.0
251550 Serra Branca;40.0;165.0;134.0;178.0;120.0;637.0
251560 Serra da Raiz;0.0;0.0;0.0;0.0;0.0;0.0
251570 Serra Grande;0.0;0.0;0.0;0.0;0.0;0.0
251580 Serra Redonda;0.0;0.0;0.0;0.0;0.0;0.0
251590 Serraria;0.0;0.0;0.0;0.0;0.0;0.0
251593 Sertãozinho;0.0;0.0;0.0;0.0;0.0;0.0
251597 Sobrado;0.0;0.0;0.0;0.0;0.0;0.0
251600 Solânea;223.0;338.0;148.0;343.0;325.0;1377.0
251610 Soledade;0.0;0.0;0.0;0.0;0.0;0.0
251615 Sossêgo;0.0;0.0;0.0;0.0;0.0;0.0
251620 Sousa;866.0;732.0;1266.0;1161.0;1302.0;5327.0
251630 Sumé;426.0;431.0;530.0;480.0;536.0;2403.0
251640 Tacima;0.0;0.0;0.0;0.0;0.0;0.0
251650 Taperoá;565.0;567.0;54.0;0.0;128.0;1314.0
251660 Tavares;0.0;0.0;0.0;0.0;0.0;0.0
251670 Teixeira;0.0;0.0;0.0;0.0;0.0;0.0
251675 Tenório;0.0;0.0;0.0;0.0;0.0;0.0
251680 Triunfo;0.0;0.0;0.0;0.0;0.0;0.0
251690 Uiraúna;0.0;0.0;0.0;0.0;3.0;3.0
251700 Umbuzeiro;0.0;0.0;0.0;0.0;0.0;0.0
251710 Várzea;0.0;0.0;0.0;0.0;0.0;0.0
251720 Vieirópolis;0.0;0.0;0.0;0.0;0.0;0.0
250550 Vista Serrana;0.0;0.0;0.0;0.0;0.0;0.0
251740 Zabelê;0.0;0.0;0.0;0.0;0.0;0.0
260005 Abreu e Lima;363.0;281.0;228.0;170.0;0.0;1042.0
260010 Afogados da Ingazeira;2487.0;3567.0;3910.0;2719.0;3287.0;15970.0
260020 Afrânio;71.0;9.0;0.0;10.0;93.0;183.0
260030 Agrestina;558.0;640.0;373.0;294.0;414.0;2279.0
260040 Água Preta;0.0;0.0;71.0;516.0;74.0;661.0
260050 Águas Belas;0.0;0.0;0.0;0.0;0.0;0.0
260060 Alagoinha;0.0;0.0;168.0;0.0;0.0;168.0
260070 Aliança;0.0;0.0;0.0;0.0;0.0;0.0
260080 Altinho;0.0;0.0;1.0;0.0;0.0;1.0
260090 Amaraji;0.0;0.0;0.0;0.0;0.0;0.0
260100 Angelim;0.0;0.0;0.0;0.0;0.0;0.0
260105 Araçoiaba;0.0;0.0;0.0;0.0;0.0;0.0
260110 Araripina;1876.0;2585.0;2431.0;1549.0;2165.0;10606.0
260120 Arcoverde;4134.0;3176.0;2119.0;2399.0;3304.0;15132.0
260130 Barra de Guabiraba;0.0;0.0;0.0;0.0;0.0;0.0
260140 Barreiros;0.0;565.0;2831.0;1909.0;210.0;5515.0
260150 Belém de Maria;0.0;0.0;0.0;0.0;0.0;0.0
260160 Belém do São Francisco;0.0;0.0;0.0;0.0;0.0;0.0
260170 Belo Jardim;328.0;946.0;707.0;209.0;73.0;2263.0
260180 Betânia;0.0;0.0;0.0;0.0;0.0;0.0
260190 Bezerros;1708.0;2467.0;2441.0;1219.0;1573.0;9408.0
260200 Bodocó;0.0;0.0;0.0;0.0;0.0;0.0
260210 Bom Conselho;145.0;175.0;83.0;3.0;0.0;406.0
260220 Bom Jardim;0.0;0.0;0.0;0.0;0.0;0.0
260230 Bonito;137.0;126.0;193.0;68.0;17.0;541.0
260240 Brejão;0.0;0.0;1.0;0.0;0.0;1.0
260250 Brejinho;0.0;0.0;0.0;0.0;0.0;0.0
260260 Brejo da Madre de Deus;0.0;0.0;0.0;0.0;0.0;0.0
260270 Buenos Aires;0.0;0.0;0.0;0.0;0.0;0.0
260280 Buíque;0.0;0.0;0.0;0.0;0.0;0.0
260290 Cabo de Santo Agostinho;5892.0;5912.0;6196.0;5009.0;5315.0;28324.0
260300 Cabrobó;164.0;153.0;80.0;145.0;57.0;599.0
260310 Cachoeirinha;0.0;0.0;0.0;0.0;0.0;0.0
260320 Caetés;53.0;40.0;28.0;3.0;13.0;137.0
260330 Calçado;0.0;0.0;0.0;0.0;0.0;0.0
260340 Calumbi;0.0;0.0;0.0;0.0;0.0;0.0
260345 Camaragibe;33.0;416.0;509.0;700.0;518.0;2176.0
260350 Camocim de São Félix;0.0;0.0;0.0;0.0;0.0;0.0
260360 Camutanga;0.0;0.0;0.0;0.0;0.0;0.0
260370 Canhotinho;170.0;176.0;93.0;118.0;65.0;622.0
260380 Capoeiras;0.0;0.0;0.0;0.0;0.0;0.0
260390 Carnaíba;66.0;237.0;182.0;95.0;152.0;732.0
260392 Carnaubeira da Penha;0.0;0.0;0.0;0.0;0.0;0.0
260400 Carpina;0.0;121.0;122.0;251.0;184.0;678.0
260410 Caruaru;14976.0;15041.0;15827.0;13347.0;15131.0;74322.0
260415 Casinhas;0.0;0.0;0.0;0.0;0.0;0.0
260420 Catende;0.0;0.0;0.0;0.0;0.0;0.0
260430 Cedro;0.0;0.0;0.0;0.0;0.0;0.0
260440 Chã de Alegria;0.0;0.0;0.0;0.0;0.0;0.0
260450 Chã Grande;34.0;48.0;78.0;63.0;87.0;310.0
260460 Condado;0.0;0.0;0.0;0.0;0.0;0.0
260470 Correntes;36.0;87.0;59.0;9.0;29.0;220.0
260480 Cortês;200.0;269.0;221.0;46.0;376.0;1112.0
260490 Cumaru;0.0;0.0;0.0;0.0;0.0;0.0
260500 Cupira;158.0;0.0;0.0;0.0;0.0;158.0
260510 Custódia;0.0;0.0;0.0;1.0;0.0;1.0
260515 Dormentes;0.0;0.0;0.0;0.0;0.0;0.0
260520 Escada;529.0;514.0;418.0;188.0;0.0;1649.0
260530 Exu;0.0;0.0;0.0;0.0;0.0;0.0
260540 Feira Nova;13.0;101.0;0.0;0.0;0.0;114.0
260545 Fernando de Noronha;0.0;0.0;0.0;0.0;0.0;0.0
260550 Ferreiros;0.0;0.0;0.0;0.0;0.0;0.0
260560 Flores;0.0;0.0;0.0;0.0;0.0;0.0
260570 Floresta;271.0;248.0;308.0;225.0;236.0;1288.0
260580 Frei Miguelinho;0.0;0.0;0.0;0.0;0.0;0.0
260590 Gameleira;0.0;0.0;0.0;0.0;0.0;0.0
260600 Garanhuns;5532.0;5703.0;6285.0;4530.0;5374.0;27424.0
260610 Glória do Goitá;0.0;0.0;0.0;0.0;0.0;0.0
260620 Goiana;845.0;1692.0;825.0;958.0;889.0;5209.0
260630 Granito;0.0;0.0;0.0;0.0;0.0;0.0
260640 Gravatá;17.0;98.0;311.0;114.0;51.0;591.0
260650 Iati;0.0;0.0;47.0;168.0;215.0;430.0
260660 Ibimirim;0.0;0.0;0.0;0.0;0.0;0.0
260670 Ibirajuba;0.0;0.0;0.0;0.0;0.0;0.0
260680 Igarassu;60.0;235.0;151.0;44.0;0.0;490.0
260690 Iguaracy;0.0;0.0;0.0;0.0;0.0;0.0
260760 Ilha de Itamaracá;0.0;0.0;0.0;0.0;0.0;0.0
260700 Inajá;2.0;0.0;1.0;0.0;0.0;3.0
260710 Ingazeira;0.0;0.0;0.0;0.0;0.0;0.0
260720 Ipojuca;321.0;578.0;456.0;634.0;588.0;2577.0
260730 Ipubi;0.0;0.0;0.0;0.0;0.0;0.0
260740 Itacuruba;0.0;0.0;0.0;0.0;0.0;0.0
260750 Itaíba;0.0;0.0;0.0;0.0;0.0;0.0
260765 Itambé;0.0;0.0;0.0;0.0;0.0;0.0
260770 Itapetim;126.0;146.0;139.0;182.0;116.0;709.0
260775 Itapissuma;0.0;0.0;0.0;0.0;0.0;0.0
260780 Itaquitinga;0.0;0.0;0.0;0.0;0.0;0.0
260790 Jaboatão dos Guararapes;7257.0;7804.0;9584.0;7622.0;9179.0;41446.0
260795 Jaqueira;0.0;0.0;0.0;0.0;0.0;0.0
260800 Jataúba;0.0;0.0;0.0;0.0;0.0;0.0
260805 Jatobá;2.0;0.0;0.0;0.0;0.0;2.0
260810 João Alfredo;0.0;0.0;0.0;0.0;0.0;0.0
260820 Joaquim Nabuco;0.0;0.0;0.0;0.0;0.0;0.0
260825 Jucati;0.0;0.0;0.0;0.0;0.0;0.0
260830 Jupi;0.0;0.0;0.0;0.0;0.0;0.0
260840 Jurema;0.0;0.0;0.0;0.0;0.0;0.0
260850 Lagoa de Itaenga;0.0;21.0;116.0;73.0;0.0;210.0
260845 Lagoa do Carro;0.0;0.0;0.0;0.0;0.0;0.0
260860 Lagoa do Ouro;83.0;112.0;140.0;40.0;8.0;383.0
260870 Lagoa dos Gatos;0.0;0.0;0.0;0.0;0.0;0.0
260875 Lagoa Grande;0.0;0.0;0.0;0.0;0.0;0.0
260880 Lajedo;0.0;0.0;0.0;0.0;0.0;0.0
260890 Limoeiro;2425.0;2664.0;2249.0;988.0;1381.0;9707.0
260900 Macaparana;2.0;2.0;14.0;101.0;27.0;146.0
260910 Machados;0.0;0.0;0.0;0.0;0.0;0.0
260915 Manari;0.0;0.0;0.0;1.0;0.0;1.0
260920 Maraial;0.0;0.0;0.0;0.0;0.0;0.0
260930 Mirandiba;0.0;0.0;0.0;0.0;0.0;0.0
261430 Moreilândia;0.0;0.0;0.0;0.0;0.0;0.0
260940 Moreno;3010.0;3316.0;3341.0;2088.0;2557.0;14312.0
260950 Nazaré da Mata;1034.0;1049.0;1060.0;925.0;921.0;4989.0
260960 Olinda;1247.0;1574.0;2071.0;1646.0;1543.0;8081.0
260970 Orobó;0.0;1.0;1.0;0.0;0.0;2.0
260980 Orocó;1.0;0.0;0.0;0.0;0.0;1.0
260990 Ouricuri;4325.0;3922.0;4356.0;3676.0;3596.0;19875.0
261000 Palmares;5104.0;4954.0;4488.0;3283.0;2448.0;20277.0
261010 Palmeirina;0.0;0.0;0.0;0.0;0.0;0.0
261020 Panelas;99.0;105.0;0.0;2.0;59.0;265.0
261030 Paranatama;0.0;0.0;0.0;0.0;5.0;5.0
261040 Parnamirim;23.0;41.0;0.0;0.0;0.0;64.0
261050 Passira;0.0;0.0;0.0;0.0;0.0;0.0
261060 Paudalho;0.0;0.0;52.0;393.0;356.0;801.0
261070 Paulista;5453.0;5380.0;5443.0;5182.0;5064.0;26522.0
261080 Pedra;0.0;0.0;2.0;23.0;5.0;30.0
261090 Pesqueira;772.0;815.0;794.0;722.0;295.0;3398.0
261100 Petrolândia;350.0;1343.0;2553.0;1177.0;640.0;6063.0
261110 Petrolina;12024.0;12404.0;12707.0;9851.0;10086.0;57072.0
261120 Poção;0.0;0.0;0.0;0.0;0.0;0.0
261130 Pombos;0.0;30.0;145.0;65.0;22.0;262.0
261140 Primavera;0.0;0.0;0.0;0.0;0.0;0.0
261150 Quipapá;0.0;0.0;0.0;0.0;0.0;0.0
261153 Quixaba;0.0;0.0;0.0;0.0;0.0;0.0
261160 Recife;115962.0;114358.0;119196.0;90017.0;100960.0;540493.0
261170 Riacho das Almas;163.0;160.0;58.0;183.0;0.0;564.0
261180 Ribeirão;0.0;0.0;0.0;0.0;0.0;0.0
261190 Rio Formoso;0.0;0.0;0.0;0.0;0.0;0.0
261200 Sairé;0.0;0.0;0.0;0.0;0.0;0.0
261210 Salgadinho;0.0;0.0;0.0;0.0;0.0;0.0
261220 Salgueiro;4260.0;4122.0;4228.0;3450.0;3890.0;19950.0
261230 Saloá;0.0;0.0;0.0;0.0;0.0;0.0
261240 Sanharó;0.0;0.0;0.0;0.0;0.0;0.0
261245 Santa Cruz;0.0;0.0;0.0;0.0;0.0;0.0
261247 Santa Cruz da Baixa Verde;0.0;0.0;0.0;0.0;0.0;0.0
261250 Santa Cruz do Capibaribe;53.0;270.0;21.0;36.0;0.0;380.0
261255 Santa Filomena;0.0;0.0;0.0;0.0;0.0;0.0
261260 Santa Maria da Boa Vista;0.0;69.0;95.0;0.0;0.0;164.0
261270 Santa Maria do Cambucá;0.0;0.0;0.0;0.0;0.0;0.0
261280 Santa Terezinha;0.0;0.0;0.0;0.0;0.0;0.0
261290 São Benedito do Sul;0.0;0.0;0.0;0.0;0.0;0.0
261300 São Bento do Una;0.0;0.0;0.0;0.0;0.0;0.0
261310 São Caitano;0.0;0.0;0.0;0.0;0.0;0.0
261320 São João;0.0;67.0;125.0;55.0;0.0;247.0
261330 São Joaquim do Monte;0.0;117.0;0.0;0.0;0.0;117.0
261340 São José da Coroa Grande;0.0;0.0;0.0;0.0;0.0;0.0
261350 São José do Belmonte;0.0;0.0;184.0;441.0;284.0;909.0
261360 São José do Egito;556.0;454.0;368.0;387.0;238.0;2003.0
261370 São Lourenço da Mata;442.0;526.0;1185.0;845.0;581.0;3579.0
261380 São Vicente Ferrer;0.0;0.0;0.0;0.0;0.0;0.0
261390 Serra Talhada;4763.0;4668.0;4774.0;4599.0;4615.0;23419.0
261400 Serrita;0.0;0.0;0.0;0.0;0.0;0.0
261410 Sertânia;0.0;3.0;0.0;0.0;0.0;3.0
261420 Sirinhaém;189.0;113.0;167.0;16.0;0.0;485.0
261440 Solidão;0.0;0.0;0.0;0.0;0.0;0.0
261450 Surubim;1154.0;1204.0;975.0;265.0;226.0;3824.0
261460 Tabira;0.0;0.0;1.0;0.0;0.0;1.0
261470 Tacaimbó;0.0;0.0;0.0;0.0;0.0;0.0
261480 Tacaratu;0.0;0.0;0.0;0.0;0.0;0.0
261485 Tamandaré;1.0;2.0;75.0;27.0;1.0;106.0
