Mun;2017;2018;2019;2020;2021;Total
230765 Maracanaú;6269.0;5274.0;5444.0;4708.0;5280.0;26975.0
230770 Maranguape;1359.0;1274.0;1106.0;1171.0;1487.0;6397.0
230780 Marco;449.0;441.0;516.0;464.0;577.0;2447.0
230790 Martinópole;23.0;34.0;0.0;0.0;67.0;124.0
230800 Massapê;349.0;293.0;339.0;274.0;520.0;1775.0
230810 Mauriti;865.0;956.0;1323.0;924.0;1094.0;5162.0
230820 Meruoca;110.0;94.0;68.0;86.0;265.0;623.0
230830 Milagres;326.0;215.0;247.0;152.0;321.0;1261.0
230835 Milhã;93.0;116.0;118.0;159.0;213.0;699.0
230837 Miraíma;0.0;0.0;0.0;0.0;0.0;0.0
230840 Missão Velha;1583.0;1498.0;1781.0;943.0;724.0;6529.0
230850 Mombaça;625.0;1111.0;1223.0;974.0;1076.0;5009.0
230860 Monsenhor Tabosa;358.0;658.0;441.0;93.0;398.0;1948.0
230870 Morada Nova;1048.0;1101.0;1209.0;899.0;531.0;4788.0
230880 Moraújo;23.0;21.0;57.0;57.0;128.0;286.0
230890 Morrinhos;206.0;285.0;155.0;131.0;299.0;1076.0
230900 Mucambo;611.0;588.0;709.0;776.0;1082.0;3766.0
230910 Mulungu;77.0;46.0;40.0;36.0;90.0;289.0
230920 Nova Olinda;219.0;224.0;143.0;150.0;231.0;967.0
230930 Nova Russas;813.0;794.0;971.0;700.0;1063.0;4341.0
230940 Novo Oriente;910.0;989.0;872.0;520.0;614.0;3905.0
230945 Ocara;248.0;498.0;259.0;180.0;293.0;1478.0
230950 Orós;563.0;627.0;596.0;432.0;488.0;2706.0
230960 Pacajus;661.0;528.0;599.0;504.0;742.0;3034.0
230970 Pacatuba;360.0;394.0;477.0;431.0;346.0;2008.0
230980 Pacoti;288.0;256.0;255.0;133.0;216.0;1148.0
230990 Pacujá;0.0;0.0;0.0;0.0;0.0;0.0
231000 Palhano;0.0;0.0;0.0;0.0;0.0;0.0
231010 Palmácia;50.0;55.0;80.0;108.0;90.0;383.0
231020 Paracuru;643.0;556.0;586.0;566.0;638.0;2989.0
231025 Paraipaba;221.0;318.0;342.0;359.0;418.0;1658.0
231030 Parambu;604.0;1103.0;1104.0;922.0;1114.0;4847.0
231040 Paramoti;0.0;0.0;0.0;0.0;55.0;55.0
231050 Pedra Branca;1027.0;1249.0;1011.0;750.0;580.0;4617.0
231060 Penaforte;65.0;5.0;30.0;27.0;84.0;211.0
231070 Pentecoste;543.0;621.0;621.0;540.0;647.0;2972.0
231080 Pereiro;288.0;279.0;314.0;128.0;241.0;1250.0
231085 Pindoretama;115.0;99.0;206.0;174.0;310.0;904.0
231090 Piquet Carneiro;303.0;310.0;451.0;379.0;371.0;1814.0
231095 Pires Ferreira;0.0;0.0;0.0;0.0;0.0;0.0
231100 Poranga;221.0;168.0;203.0;78.0;212.0;882.0
231110 Porteiras;265.0;253.0;483.0;295.0;335.0;1631.0
231120 Potengi;128.0;74.0;92.0;34.0;77.0;405.0
231123 Potiretama;0.0;0.0;0.0;0.0;0.0;0.0
231126 Quiterianópolis;0.0;0.0;38.0;0.0;128.0;166.0
231130 Quixadá;3529.0;3358.0;3514.0;3077.0;3278.0;16756.0
231135 Quixelô;300.0;318.0;453.0;336.0;405.0;1812.0
231140 Quixeramobim;3382.0;4940.0;6160.0;6260.0;7113.0;27855.0
231150 Quixeré;213.0;324.0;343.0;203.0;186.0;1269.0
231160 Redenção;1721.0;1711.0;1717.0;1266.0;1017.0;7432.0
231170 Reriutaba;289.0;230.0;152.0;164.0;303.0;1138.0
231180 Russas;4779.0;4720.0;4802.0;3578.0;3883.0;21762.0
231190 Saboeiro;33.0;59.0;107.0;51.0;138.0;388.0
231195 Salitre;194.0;283.0;389.0;158.0;216.0;1240.0
231220 Santa Quitéria;783.0;595.0;677.0;464.0;759.0;3278.0
231200 Santana do Acaraú;446.0;303.0;407.0;357.0;311.0;1824.0
231210 Santana do Cariri;208.0;157.0;153.0;140.0;215.0;873.0
231230 São Benedito;812.0;899.0;821.0;778.0;787.0;4097.0
231240 São Gonçalo do Amarante;563.0;480.0;822.0;761.0;754.0;3380.0
231250 São João do Jaguaribe;0.0;0.0;0.0;0.0;0.0;0.0
231260 São Luís do Curu;9.0;30.0;0.0;45.0;88.0;172.0
231270 Senador Pompeu;419.0;365.0;673.0;447.0;578.0;2482.0
231280 Senador Sá;0.0;0.0;0.0;0.0;0.0;0.0
231290 Sobral;16475.0;16169.0;19069.0;20137.0;22918.0;94768.0
231300 Solonópole;228.0;248.0;390.0;343.0;357.0;1566.0
231310 Tabuleiro do Norte;362.0;367.0;438.0;407.0;657.0;2231.0
231320 Tamboril;350.0;347.0;523.0;440.0;573.0;2233.0
231325 Tarrafas;128.0;80.0;77.0;66.0;101.0;452.0
231330 Tauá;4395.0;7295.0;9127.0;7249.0;5274.0;33340.0
231335 Tejuçuoca;112.0;126.0;101.0;109.0;114.0;562.0
231340 Tianguá;2785.0;4332.0;4335.0;4019.0;4286.0;19757.0
231350 Trairi;370.0;367.0;240.0;272.0;313.0;1562.0
231355 Tururu;107.0;59.0;83.0;42.0;18.0;309.0
231360 Ubajara;683.0;742.0;730.0;1056.0;1657.0;4868.0
231370 Umari;245.0;136.0;167.0;63.0;75.0;686.0
231375 Umirim;119.0;66.0;34.0;51.0;60.0;330.0
231380 Uruburetama;60.0;41.0;42.0;36.0;121.0;300.0
231390 Uruoca;18.0;45.0;57.0;38.0;95.0;253.0
231395 Varjota;148.0;210.0;343.0;241.0;334.0;1276.0
231400 Várzea Alegre;1738.0;1887.0;2053.0;1813.0;1841.0;9332.0
231410 Viçosa do Ceará;1502.0;1607.0;1699.0;1647.0;1815.0;8270.0
240010 Acari;237.0;16.0;0.0;0.0;0.0;253.0
240020 Açu;637.0;856.0;757.0;593.0;533.0;3376.0
240030 Afonso Bezerra;0.0;0.0;0.0;0.0;6.0;6.0
240040 Água Nova;0.0;0.0;0.0;0.0;0.0;0.0
240050 Alexandria;2079.0;2224.0;2301.0;1380.0;1275.0;9259.0
240060 Almino Afonso;590.0;354.0;298.0;67.0;20.0;1329.0
240070 Alto do Rodrigues;61.0;97.0;104.0;6.0;11.0;279.0
240080 Angicos;81.0;66.0;200.0;71.0;70.0;488.0
240090 Antônio Martins;48.0;128.0;136.0;177.0;156.0;645.0
240100 Apodi;564.0;566.0;597.0;781.0;928.0;3436.0
240110 Areia Branca;257.0;304.0;341.0;239.0;391.0;1532.0
240120 Arês;31.0;35.0;2.0;11.0;0.0;79.0
240130 Augusto Severo;0.0;0.0;0.0;0.0;0.0;0.0
240140 Baía Formosa;0.0;0.0;0.0;0.0;0.0;0.0
240145 Baraúna;153.0;224.0;182.0;79.0;84.0;722.0
240150 Barcelona;0.0;0.0;0.0;0.0;0.0;0.0
240160 Bento Fernandes;0.0;0.0;0.0;0.0;0.0;0.0
240165 Bodó;0.0;0.0;0.0;0.0;0.0;0.0
240170 Bom Jesus;0.0;0.0;0.0;0.0;0.0;0.0
240180 Brejinho;28.0;36.0;45.0;47.0;96.0;252.0
240185 Caiçara do Norte;0.0;0.0;0.0;0.0;0.0;0.0
240190 Caiçara do Rio do Vento;0.0;0.0;0.0;0.0;0.0;0.0
240200 Caicó;3003.0;3378.0;3060.0;2717.0;3283.0;15441.0
240210 Campo Redondo;0.0;0.0;0.0;0.0;0.0;0.0
240220 Canguaretama;206.0;225.0;83.0;0.0;0.0;514.0
240230 Caraúbas;681.0;460.0;554.0;217.0;364.0;2276.0
240240 Carnaúba dos Dantas;59.0;60.0;43.0;46.0;21.0;229.0
240250 Carnaubais;28.0;73.0;101.0;43.0;80.0;325.0
240260 Ceará-Mirim;634.0;1128.0;1249.0;1982.0;2025.0;7018.0
240270 Cerro Corá;58.0;68.0;80.0;41.0;85.0;332.0
240280 Coronel Ezequiel;9.0;6.0;12.0;13.0;5.0;45.0
240290 Coronel João Pessoa;64.0;43.0;19.0;0.0;0.0;126.0
240300 Cruzeta;0.0;0.0;0.0;0.0;0.0;0.0
240310 Currais Novos;1569.0;1366.0;1541.0;1417.0;1553.0;7446.0
240320 Doutor Severiano;27.0;11.0;28.0;19.0;30.0;115.0
240330 Encanto;59.0;32.0;29.0;21.0;33.0;174.0
240340 Equador;47.0;4.0;0.0;0.0;62.0;113.0
240350 Espírito Santo;0.0;0.0;0.0;0.0;0.0;0.0
240360 Extremoz;59.0;105.0;134.0;152.0;230.0;680.0
240370 Felipe Guerra;72.0;109.0;39.0;50.0;84.0;354.0
240375 Fernando Pedroza;0.0;0.0;0.0;0.0;0.0;0.0
240380 Florânia;0.0;0.0;0.0;0.0;0.0;0.0
240390 Francisco Dantas;15.0;0.0;0.0;0.0;0.0;15.0
240400 Frutuoso Gomes;113.0;113.0;115.0;71.0;146.0;558.0
240410 Galinhos;0.0;0.0;0.0;0.0;0.0;0.0
240420 Goianinha;233.0;157.0;145.0;90.0;195.0;820.0
240430 Governador Dix-Sept Rosado;0.0;0.0;0.0;0.0;0.0;0.0
240440 Grossos;0.0;0.0;0.0;0.0;38.0;38.0
240450 Guamaré;268.0;415.0;415.0;377.0;486.0;1961.0
240460 Ielmo Marinho;0.0;0.0;0.0;0.0;0.0;0.0
240470 Ipanguaçu;0.0;0.0;0.0;0.0;0.0;0.0
240480 Ipueira;0.0;0.0;0.0;0.0;0.0;0.0
240485 Itajá;0.0;0.0;0.0;0.0;0.0;0.0
240490 Itaú;42.0;20.0;35.0;26.0;12.0;135.0
240500 Jaçanã;0.0;0.0;0.0;0.0;0.0;0.0
240510 Jandaíra;0.0;0.0;0.0;0.0;0.0;0.0
240520 Janduís;64.0;90.0;52.0;43.0;35.0;284.0
240530 Januário Cicco;42.0;23.0;23.0;15.0;41.0;144.0
240540 Japi;0.0;0.0;0.0;0.0;0.0;0.0
240550 Jardim de Angicos;0.0;0.0;0.0;0.0;0.0;0.0
240560 Jardim de Piranhas;322.0;319.0;342.0;122.0;186.0;1291.0
240570 Jardim do Seridó;294.0;296.0;269.0;216.0;162.0;1237.0
240580 João Câmara;595.0;506.0;359.0;392.0;528.0;2380.0
240590 João Dias;0.0;0.0;0.0;0.0;0.0;0.0
240600 José da Penha;60.0;43.0;1.0;10.0;46.0;160.0
240610 Jucurutu;369.0;125.0;189.0;145.0;235.0;1063.0
240615 Jundiá;0.0;0.0;0.0;0.0;0.0;0.0
240620 Lagoa d'Anta;22.0;25.0;13.0;7.0;0.0;67.0
240630 Lagoa de Pedras;0.0;0.0;0.0;0.0;0.0;0.0
240640 Lagoa de Velhos;0.0;0.0;0.0;0.0;0.0;0.0
240650 Lagoa Nova;179.0;176.0;171.0;60.0;51.0;637.0
240660 Lagoa Salgada;0.0;0.0;0.0;0.0;0.0;0.0
240670 Lajes;540.0;416.0;286.0;161.0;257.0;1660.0
240680 Lajes Pintadas;0.0;0.0;0.0;0.0;0.0;0.0
240690 Lucrécia;83.0;63.0;138.0;112.0;247.0;643.0
240700 Luís Gomes;0.0;0.0;0.0;0.0;0.0;0.0
240710 Macaíba;481.0;1046.0;1467.0;1296.0;1230.0;5520.0
240720 Macau;193.0;231.0;268.0;328.0;369.0;1389.0
240725 Major Sales;45.0;27.0;22.0;25.0;37.0;156.0
240730 Marcelino Vieira;0.0;0.0;0.0;0.0;0.0;0.0
240740 Martins;84.0;73.0;66.0;87.0;123.0;433.0
240750 Maxaranguape;0.0;0.0;0.0;0.0;0.0;0.0
240760 Messias Targino;5.0;0.0;26.0;26.0;24.0;81.0
240770 Montanhas;0.0;0.0;0.0;0.0;0.0;0.0
240780 Monte Alegre;151.0;113.0;115.0;77.0;191.0;647.0
240790 Monte das Gameleiras;0.0;0.0;0.0;0.0;0.0;0.0
240800 Mossoró;9571.0;10598.0;11342.0;12229.0;11921.0;55661.0
240810 Natal;43916.0;44338.0;48007.0;44872.0;47969.0;229102.0
240820 Nísia Floresta;0.0;0.0;0.0;0.0;0.0;0.0
240830 Nova Cruz;254.0;176.0;236.0;205.0;300.0;1171.0
240840 Olho-d'Água do Borges;0.0;0.0;0.0;0.0;0.0;0.0
240850 Ouro Branco;6.0;0.0;0.0;0.0;0.0;6.0
240860 Paraná;3.0;0.0;0.0;0.0;0.0;3.0
240870 Paraú;0.0;0.0;0.0;0.0;0.0;0.0
240880 Parazinho;0.0;0.0;0.0;0.0;0.0;0.0
240890 Parelhas;431.0;452.0;377.0;311.0;235.0;1806.0
240325 Parnamirim;2166.0;2352.0;2311.0;2900.0;3403.0;13132.0
240910 Passa e Fica;60.0;46.0;0.0;0.0;99.0;205.0
240920 Passagem;0.0;0.0;0.0;0.0;0.0;0.0
240930 Patu;55.0;53.0;4.0;63.0;151.0;326.0
240940 Pau dos Ferros;2789.0;2999.0;2975.0;2031.0;2278.0;13072.0
240950 Pedra Grande;0.0;0.0;0.0;0.0;0.0;0.0
240960 Pedra Preta;0.0;0.0;0.0;0.0;0.0;0.0
240970 Pedro Avelino;0.0;0.0;0.0;0.0;0.0;0.0
240980 Pedro Velho;7.0;8.0;14.0;20.0;30.0;79.0
240990 Pendências;100.0;67.0;103.0;62.0;80.0;412.0
241000 Pilões;39.0;45.0;21.0;19.0;24.0;148.0
241010 Poço Branco;22.0;5.0;0.0;0.0;0.0;27.0
241020 Portalegre;516.0;285.0;294.0;139.0;8.0;1242.0
241025 Porto do Mangue;0.0;0.0;0.0;0.0;0.0;0.0
241040 Pureza;0.0;0.0;0.0;0.0;0.0;0.0
241050 Rafael Fernandes;0.0;0.0;0.0;0.0;0.0;0.0
241060 Rafael Godeiro;106.0;110.0;104.0;109.0;106.0;535.0
241070 Riacho da Cruz;48.0;57.0;40.0;44.0;99.0;288.0
241080 Riacho de Santana;0.0;0.0;0.0;0.0;0.0;0.0
241090 Riachuelo;0.0;0.0;0.0;0.0;0.0;0.0
240895 Rio do Fogo;0.0;0.0;0.0;0.0;0.0;0.0
241100 Rodolfo Fernandes;14.0;2.0;0.0;0.0;0.0;16.0
241110 Ruy Barbosa;36.0;11.0;0.0;0.0;0.0;47.0
241120 Santa Cruz;2279.0;3451.0;3127.0;2696.0;2934.0;14487.0
240933 Santa Maria;0.0;0.0;0.0;0.0;0.0;0.0
241140 Santana do Matos;130.0;209.0;153.0;79.0;80.0;651.0
241142 Santana do Seridó;16.0;12.0;14.0;15.0;27.0;84.0
241150 Santo Antônio;671.0;639.0;637.0;659.0;1050.0;3656.0
241160 São Bento do Norte;0.0;0.0;0.0;0.0;0.0;0.0
241170 São Bento do Trairí;0.0;0.0;0.0;0.0;0.0;0.0
241180 São Fernando;0.0;0.0;0.0;0.0;0.0;0.0
241190 São Francisco do Oeste;0.0;0.0;0.0;0.0;0.0;0.0
241200 São Gonçalo do Amarante;2039.0;2172.0;1993.0;2282.0;2364.0;10850.0
241210 São João do Sabugi;0.0;0.0;0.0;0.0;0.0;0.0
241220 São José de Mipibu;1675.0;2090.0;2253.0;2318.0;1809.0;10145.0
241230 São José do Campestre;72.0;133.0;100.0;69.0;88.0;462.0
241240 São José do Seridó;0.0;0.0;18.0;33.0;49.0;100.0
241250 São Miguel;241.0;168.0;218.0;114.0;171.0;912.0
241255 São Miguel do Gostoso;0.0;0.0;0.0;0.0;0.0;0.0
241260 São Paulo do Potengi;424.0;271.0;330.0;453.0;733.0;2211.0
241270 São Pedro;0.0;0.0;0.0;0.0;0.0;0.0
241280 São Rafael;96.0;94.0;91.0;74.0;147.0;502.0
241290 São Tomé;0.0;0.0;0.0;0.0;0.0;0.0
241300 São Vicente;48.0;53.0;57.0;30.0;41.0;229.0
241310 Senador Elói de Souza;0.0;0.0;0.0;0.0;0.0;0.0
241320 Senador Georgino Avelino;0.0;0.0;0.0;0.0;0.0;0.0
241030 Serra Caiada;34.0;16.0;51.0;37.0;78.0;216.0
241330 Serra de São Bento;111.0;94.0;80.0;0.0;27.0;312.0
241335 Serra do Mel;0.0;0.0;0.0;5.0;49.0;54.0
241340 Serra Negra do Norte;46.0;49.0;98.0;68.0;9.0;270.0
241350 Serrinha;0.0;0.0;0.0;0.0;0.0;0.0
241355 Serrinha dos Pintos;49.0;32.0;38.0;53.0;65.0;237.0
241360 Severiano Melo;14.0;0.0;0.0;16.0;75.0;105.0
241370 Sítio Novo;0.0;0.0;0.0;0.0;0.0;0.0
241380 Taboleiro Grande;18.0;22.0;26.0;28.0;25.0;119.0
241390 Taipu;0.0;0.0;0.0;0.0;0.0;0.0
241400 Tangará;24.0;40.0;9.0;36.0;136.0;245.0
241410 Tenente Ananias;157.0;342.0;283.0;220.0;194.0;1196.0
241415 Tenente Laurentino Cruz;0.0;0.0;0.0;0.0;0.0;0.0
241105 Tibau;0.0;0.0;0.0;0.0;0.0;0.0
241420 Tibau do Sul;31.0;20.0;9.0;21.0;80.0;161.0
241430 Timbaúba dos Batistas;0.0;0.0;0.0;0.0;0.0;0.0
241440 Touros;159.0;156.0;262.0;207.0;323.0;1107.0
241445 Triunfo Potiguar;4.0;0.0;0.0;11.0;2.0;17.0
241450 Umarizal;0.0;0.0;0.0;0.0;0.0;0.0
241460 Upanema;136.0;99.0;88.0;73.0;69.0;465.0
241470 Várzea;0.0;0.0;0.0;0.0;0.0;0.0
241475 Venha-Ver;0.0;0.0;0.0;0.0;0.0;0.0
241480 Vera Cruz;0.0;0.0;0.0;0.0;0.0;0.0
241490 Viçosa;33.0;2.0;2.0;13.0;21.0;71.0
241500 Vila Flor;0.0;0.0;0.0;0.0;0.0;0.0
250010 Água Branca;104.0;230.0;177.0;138.0;150.0;799.0
250020 Aguiar;0.0;0.0;0.0;0.0;0.0;0.0
250030 Alagoa Grande;0.0;0.0;0.0;0.0;0.0;0.0
250040 Alagoa Nova;267.0;177.0;206.0;160.0;264.0;1074.0
250050 Alagoinha;0.0;0.0;0.0;0.0;0.0;0.0
250053 Alcantil;0.0;0.0;0.0;0.0;0.0;0.0
250057 Algodão de Jandaíra;0.0;0.0;0.0;0.0;0.0;0.0
250060 Alhandra;0.0;0.0;0.0;0.0;0.0;0.0
250073 Amparo;0.0;0.0;0.0;0.0;0.0;0.0
250077 Aparecida;0.0;0.0;0.0;0.0;0.0;0.0
250080 Araçagi;0.0;0.0;0.0;0.0;0.0;0.0
250090 Arara;147.0;21.0;23.0;1.0;1.0;193.0
250100 Araruna;0.0;0.0;0.0;0.0;0.0;0.0
250110 Areia;80.0;78.0;165.0;125.0;154.0;602.0
250115 Areia de Baraúnas;0.0;0.0;0.0;0.0;0.0;0.0
250120 Areial;0.0;0.0;0.0;0.0;0.0;0.0
250130 Aroeiras;210.0;103.0;94.0;46.0;146.0;599.0
250135 Assunção;0.0;0.0;0.0;0.0;0.0;0.0
250140 Baía da Traição;0.0;0.0;0.0;0.0;0.0;0.0
250150 Bananeiras;223.0;176.0;193.0;104.0;45.0;741.0
250153 Baraúna;0.0;0.0;0.0;0.0;0.0;0.0
250160 Barra de Santa Rosa;0.0;0.0;0.0;0.0;0.0;0.0
250157 Barra de Santana;0.0;0.0;0.0;0.0;0.0;0.0
250170 Barra de São Miguel;0.0;0.0;0.0;0.0;0.0;0.0
250180 Bayeux;408.0;342.0;412.0;422.0;495.0;2079.0
250190 Belém;7.0;18.0;31.0;13.0;27.0;96.0
250200 Belém do Brejo do Cruz;149.0;105.0;133.0;111.0;84.0;582.0
250205 Bernardino Batista;0.0;0.0;0.0;0.0;0.0;0.0
250210 Boa Ventura;0.0;0.0;0.0;0.0;0.0;0.0
250215 Boa Vista;0.0;0.0;0.0;0.0;0.0;0.0
250220 Bom Jesus;0.0;0.0;0.0;0.0;0.0;0.0
250230 Bom Sucesso;66.0;39.0;24.0;26.0;11.0;166.0
250240 Bonito de Santa Fé;143.0;241.0;129.0;81.0;121.0;715.0
250250 Boqueirão;180.0;276.0;203.0;166.0;137.0;962.0
250270 Borborema;0.0;0.0;0.0;0.0;0.0;0.0
250280 Brejo do Cruz;521.0;405.0;271.0;174.0;180.0;1551.0
250290 Brejo dos Santos;792.0;138.0;340.0;853.0;693.0;2816.0
250300 Caaporã;658.0;0.0;0.0;170.0;1118.0;1946.0
250310 Cabaceiras;0.0;0.0;0.0;0.0;0.0;0.0
250320 Cabedelo;970.0;874.0;1063.0;881.0;971.0;4759.0
250330 Cachoeira dos Índios;0.0;0.0;0.0;0.0;0.0;0.0
250340 Cacimba de Areia;0.0;0.0;0.0;0.0;0.0;0.0
250350 Cacimba de Dentro;0.0;20.0;23.0;27.0;24.0;94.0
250355 Cacimbas;0.0;0.0;0.0;0.0;0.0;0.0
250360 Caiçara;0.0;0.0;0.0;0.0;0.0;0.0
250370 Cajazeiras;2968.0;3105.0;2532.0;3604.0;4427.0;16636.0
250375 Cajazeirinhas;0.0;0.0;0.0;0.0;0.0;0.0
250380 Caldas Brandão;0.0;0.0;0.0;0.0;0.0;0.0
250390 Camalaú;0.0;0.0;0.0;0.0;0.0;0.0
250400 Campina Grande;29439.0;30084.0;27692.0;22812.0;28691.0;138718.0
250403 Capim;0.0;0.0;0.0;0.0;0.0;0.0
250407 Caraúbas;0.0;0.0;0.0;0.0;0.0;0.0
250410 Carrapateira;0.0;0.0;0.0;0.0;0.0;0.0
250415 Casserengue;0.0;0.0;0.0;0.0;0.0;0.0
250420 Catingueira;0.0;0.0;0.0;0.0;0.0;0.0
250430 Catolé do Rocha;740.0;719.0;876.0;703.0;476.0;3514.0
250435 Caturité;0.0;0.0;0.0;0.0;0.0;0.0
250440 Conceição;476.0;416.0;375.0;223.0;239.0;1729.0
250450 Condado;0.0;0.0;0.0;0.0;0.0;0.0
250460 Conde;0.0;0.0;0.0;0.0;0.0;0.0
250470 Congo;0.0;0.0;0.0;0.0;0.0;0.0
250480 Coremas;327.0;212.0;319.0;286.0;284.0;1428.0
250485 Coxixola;0.0;0.0;0.0;0.0;0.0;0.0
250490 Cruz do Espírito Santo;0.0;0.0;0.0;0.0;0.0;0.0
250500 Cubati;151.0;176.0;65.0;0.0;50.0;442.0
250510 Cuité;712.0;601.0;519.0;301.0;379.0;2512.0
250523 Cuité de Mamanguape;0.0;0.0;0.0;0.0;0.0;0.0
250520 Cuitegi;0.0;0.0;0.0;0.0;0.0;0.0
250527 Curral de Cima;0.0;0.0;0.0;0.0;0.0;0.0
250530 Curral Velho;0.0;0.0;0.0;0.0;0.0;0.0
250535 Damião;0.0;0.0;0.0;0.0;0.0;0.0
250540 Desterro;0.0;0.0;0.0;0.0;0.0;0.0
250560 Diamante;0.0;0.0;0.0;0.0;0.0;0.0
250570 Dona Inês;0.0;0.0;0.0;0.0;0.0;0.0
250580 Duas Estradas;0.0;0.0;0.0;0.0;0.0;0.0
250590 Emas;0.0;0.0;0.0;0.0;0.0;0.0
250600 Esperança;801.0;558.0;552.0;328.0;444.0;2683.0
250610 Fagundes;0.0;0.0;0.0;0.0;0.0;0.0
250620 Frei Martinho;0.0;0.0;0.0;0.0;0.0;0.0
250625 Gado Bravo;0.0;0.0;0.0;0.0;0.0;0.0
250630 Guarabira;2663.0;2732.0;2379.0;1452.0;744.0;9970.0
250640 Gurinhém;0.0;0.0;0.0;0.0;0.0;0.0
250650 Gurjão;0.0;0.0;0.0;0.0;0.0;0.0
250660 Ibiara;0.0;0.0;0.0;0.0;0.0;0.0
250260 Igaracy;0.0;0.0;0.0;0.0;0.0;0.0
250670 Imaculada;0.0;0.0;0.0;0.0;0.0;0.0
250680 Ingá;1471.0;1758.0;688.0;0.0;0.0;3917.0
250690 Itabaiana;1044.0;779.0;818.0;805.0;810.0;4256.0
250700 Itaporanga;594.0;643.0;823.0;531.0;472.0;3063.0
250710 Itapororoca;0.0;0.0;0.0;0.0;0.0;0.0
250720 Itatuba;0.0;0.0;0.0;0.0;0.0;0.0
250730 Jacaraú;0.0;0.0;0.0;0.0;0.0;0.0
250740 Jericó;0.0;0.0;0.0;0.0;0.0;0.0
250750 João Pessoa;43416.0;40990.0;43641.0;36447.0;42382.0;206876.0
251365 Joca Claudino;0.0;0.0;0.0;0.0;0.0;0.0
250760 Juarez Távora;0.0;0.0;0.0;0.0;0.0;0.0
250770 Juazeirinho;131.0;60.0;0.0;0.0;39.0;230.0
250780 Junco do Seridó;0.0;0.0;0.0;0.0;0.0;0.0
250790 Juripiranga;0.0;0.0;0.0;0.0;0.0;0.0
250800 Juru;8.0;0.0;12.0;14.0;10.0;44.0
250810 Lagoa;0.0;0.0;0.0;0.0;0.0;0.0
250820 Lagoa de Dentro;0.0;0.0;0.0;0.0;0.0;0.0
250830 Lagoa Seca;246.0;230.0;219.0;214.0;331.0;1240.0
250840 Lastro;116.0;20.0;0.0;0.0;0.0;136.0
250850 Livramento;0.0;0.0;0.0;0.0;0.0;0.0
250855 Logradouro;0.0;0.0;0.0;0.0;0.0;0.0
250860 Lucena;0.0;0.0;0.0;0.0;0.0;0.0
250870 Mãe d'Água;0.0;0.0;0.0;0.0;0.0;0.0
250880 Malta;0.0;0.0;0.0;0.0;0.0;0.0
250890 Mamanguape;633.0;2910.0;3260.0;2618.0;2911.0;12332.0
250900 Manaíra;0.0;0.0;0.0;0.0;0.0;0.0
250905 Marcação;0.0;0.0;0.0;0.0;0.0;0.0
250910 Mari;0.0;0.0;0.0;0.0;0.0;0.0
250915 Marizópolis;0.0;0.0;0.0;0.0;0.0;0.0
250920 Massaranduba;25.0;103.0;47.0;28.0;62.0;265.0
250930 Mataraca;0.0;0.0;0.0;0.0;0.0;0.0
250933 Matinhas;0.0;0.0;0.0;0.0;0.0;0.0
250937 Mato Grosso;0.0;0.0;0.0;0.0;0.0;0.0
250939 Maturéia;0.0;0.0;0.0;0.0;0.0;0.0
250940 Mogeiro;0.0;0.0;0.0;0.0;0.0;0.0
250950 Montadas;0.0;0.0;0.0;0.0;0.0;0.0
250960 Monte Horebe;0.0;0.0;0.0;0.0;0.0;0.0
250970 Monteiro;945.0;903.0;950.0;519.0;870.0;4187.0
250980 Mulungu;0.0;0.0;0.0;0.0;0.0;0.0
250990 Natuba;23.0;0.0;0.0;0.0;0.0;23.0
251000 Nazarezinho;0.0;0.0;0.0;0.0;0.0;0.0
251010 Nova Floresta;0.0;0.0;0.0;0.0;0.0;0.0
251020 Nova Olinda;0.0;0.0;0.0;0.0;0.0;0.0
251030 Nova Palmeira;0.0;0.0;0.0;0.0;0.0;0.0
251040 Olho d'Água;0.0;0.0;0.0;0.0;0.0;0.0
251050 Olivedos;0.0;0.0;0.0;0.0;0.0;0.0
251060 Ouro Velho;0.0;0.0;0.0;0.0;0.0;0.0
251065 Parari;0.0;0.0;0.0;0.0;0.0;0.0
251070 Passagem;0.0;0.0;0.0;0.0;0.0;0.0
251080 Patos;2824.0;2914.0;4686.0;4254.0;5300.0;19978.0
251090 Paulista;532.0;418.0;393.0;202.0;135.0;1680.0
251100 Pedra Branca;0.0;0.0;0.0;0.0;0.0;0.0
251110 Pedra Lavrada;57.0;37.0;89.0;45.0;102.0;330.0
251120 Pedras de Fogo;224.0;186.0;293.0;175.0;382.0;1260.0
251272 Pedro Régis;0.0;0.0;0.0;0.0;0.0;0.0
251130 Piancó;1307.0;1193.0;1279.0;885.0;1277.0;5941.0
251140 Picuí;1032.0;1097.0;821.0;353.0;354.0;3657.0
251150 Pilar;0.0;0.0;0.0;0.0;0.0;0.0
251160 Pilões;0.0;0.0;0.0;0.0;0.0;0.0
251170 Pilõezinhos;0.0;0.0;0.0;0.0;0.0;0.0
251180 Pirpirituba;0.0;0.0;0.0;0.0;0.0;0.0
251190 Pitimbu;0.0;0.0;0.0;0.0;0.0;0.0
251200 Pocinhos;72.0;3.0;0.0;0.0;117.0;192.0
251203 Poço Dantas;0.0;0.0;0.0;0.0;0.0;0.0
251207 Poço de José de Moura;0.0;0.0;0.0;0.0;0.0;0.0
251210 Pombal;717.0;706.0;731.0;847.0;810.0;3811.0
